"ID","Minutes","Total Rebounds","Assists","Steals","Blocks","Points","Player ID","First Name","Last Name","Position","Height","Weight","Draft Year","Draft Round","Draft Number","Team ID","Team Conference","Team Division","Team City","Team Name","Team Full Name","Team Abbreviation","Game ID","Game Date","Game Season","Game Status","Game Period","Game Time","Game Postseason","Home Team Score","Visitor Team Score","Home Team ID","Visitor Team ID"
"13943650","00","0","0","0","0","0","56677830","GG","Jackson","F","6-9","210","2023","2","45","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943651","30","6","2","1","2","2","666703","John","Konchar","G-F","6-5","210","0","0","0","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943652","16","5","0","0","0","6","38017728","Jake","LaRavia","F","6-7","235","2022","1","19","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943653","00","0","0","0","0","0","38017732","Kenneth","Lofton Jr.","F","6-6","275","0","0","0","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943655","15","2","2","1","0","0","38017729","David","Roddy","F","6-4","255","2022","1","23","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943656","22","4","3","1","0","16","401","Derrick","Rose","G","6-3","200","2008","1","1","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943657","00","0","0","0","0","0","38017731","Vince","Williams Jr.","G","6-4","205","2022","2","47","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943658","00","0","0","0","0","0","3","Steven","Adams","C","6-11","265","2013","1","12","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943659","00","0","0","0","0","0","17896067","Santi","Aldama","F","7-0","215","2021","1","30","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943660","00","0","0","0","0","0","666505","Brandon","Clarke","F","6-8","215","2019","1","21","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943661","00","0","0","0","0","0","254","Luke","Kennard","G","6-5","206","2017","1","12","15","West","Southwest","Memphis","Grizzlies","Memphis Grizzlies","MEM","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943662","29","13","2","0","0","9","375","Michael","Porter Jr.","F","6-10","218","2018","1","14","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943663","30","2","3","3","1","10","177","Aaron","Gordon","F","6-8","235","2014","1","4","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943664","35","12","7","1","1","22","246","Nikola","Jokic","C","6-11","284","2014","2","41","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943665","35","2","2","5","1","8","81","Kentavious","Caldwell-Pope","G","6-5","204","2013","1","8","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943666","34","1","5","0","1","22","335","Jamal","Murray","G","6-4","215","2016","1","7","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943667","19","4","2","1","0","5","38017709","Christian","Braun","G","6-6","220","2022","1","21","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943668","00","0","0","0","0","0","215","Justin","Holiday","F-G","6-6","180","0","0","0","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943669","22","2","6","0","0","16","236","Reggie","Jackson","G","6-2","208","2011","1","24","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943670","00","0","0","0","0","0","250","DeAndre","Jordan","C","6-11","265","2008","2","35","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943671","00","0","0","0","0","0","17896007","Braxton","Key","G","6-8","225","0","0","0","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943672","13","0","0","1","2","7","3547268","Zeke","Nnaji","F-C","6-9","240","2020","1","22","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943673","00","0","0","0","0","0","56677582","Jalen","Pickett","G","6-2","202","2023","2","32","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943674","05","0","0","0","0","0","56677776","Julian","Strawther","G","6-6","205","2023","1","29","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943675","00","0","0","0","0","0","56677871","Hunter","Tyson","F","6-8","215","2023","2","37","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943676","18","3","0","1","3","9","38017721","Peyton","Watson","G","6-7","200","2022","1","30","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943677","00","0","0","0","0","0","666489","Vlatko","Cancar","F","6-8","236","2017","2","49","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943678","00","0","0","0","0","0","38017727","Collin","Gillespie","G","6-1","195","0","0","0","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943679","00","0","0","0","0","0","17896103","Jay","Huff","F-C","7-1","240","0","0","0","8","West","Northwest","Denver","Nuggets","Denver Nuggets","DEN","1037610","2023-10-27","2023","Final","4","Final","false","104","108","15","8"
"13943858","28","7","2","2","1","10","3547247","Isaac","Okoro","F-G","6-5","225","2020","1","5","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943859","27","5","0","2","0","8","666940","Dean","Wade","F","6-9","228","0","0","0","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943860","34","15","3","0","2","14","17896076","Evan","Mobley","F-C","6-11","215","2021","1","3","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943861","38","5","4","2","1","8","666908","Max","Strus","G","6-5","215","0","0","0","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943862","42","8","5","3","2","43","322","Donovan","Mitchell","G","6-3","215","2017","1","13","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943863","00","0","0","0","0","0","56677847","Emoni","Bates","F","6-8","170","2023","2","49","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943864","09","1","3","0","0","2","666676","Ty","Jerome","G","6-5","195","2019","1","24","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943865","10","3","0","0","1","1","248","Damian","Jones","C","6-10","245","2016","1","30","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943866","31","2","2","1","1","17","277","Caris","LeVert","G","6-6","205","2016","1","20","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943867","00","0","0","0","0","0","3547299","Sam","Merrill","G","6-4","205","2020","2","60","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943868","00","0","0","0","0","0","38017662","Isaiah","Mobley","F","6-8","238","2022","2","49","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943869","21","2","1","0","0","2","344","Georges","Niang","F","6-7","230","2016","2","50","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943870","00","0","0","0","0","0","56677872","Craig","Porter","G","6-1","180","0","0","0","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943871","00","0","0","0","0","0","444","Tristan","Thompson","C-F","6-9","254","2011","1","4","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943872","00","0","0","0","0","0","9","Jarrett","Allen","C","6-9","243","2017","1","22","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943873","00","0","0","0","0","0","666581","Darius","Garland","G","6-1","192","2019","1","5","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943874","00","0","0","0","0","0","404","Ricky","Rubio","G","6-2","190","2009","1","5","6","East","Central","Cleveland","Cavaliers","Cleveland Cavaliers","CLE","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943875","35","5","2","1","0","14","38017703","Jalen","Williams","G-F","6-5","211","2022","1","12","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943876","28","6","6","0","0","2","17896065","Josh","Giddey","G","6-8","216","2021","1","6","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943877","31","13","2","1","7","16","38017685","Chet","Holmgren","C-F","7-1","208","2022","1","2","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943878","39","6","2","1","1","25","666541","Luguentz","Dort","G","6-4","220","0","0","0","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943879","36","11","4","5","1","34","175","Shai","Gilgeous-Alexander","G","6-6","195","2018","1","11","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943880","00","0","0","0","0","0","44","Davis","Bertans","F","6-10","225","2011","2","42","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943881","11","1","2","0","0","0","38017716","Ousmane","Dieng","F","6-9","185","2022","1","11","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943882","22","3","2","0","0","5","3547272","Isaiah","Joe","G","6-3","165","2020","2","49","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943883","00","0","0","0","0","0","17896036","Tre","Mann","G","6-3","178","2021","1","18","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943884","06","0","1","0","0","3","4197029","Vasilije","Micic","G","6-3","188","2014","2","52","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943885","00","0","0","0","0","0","3547271","Aleksej","Pokusevski","C","7-0","210","2020","1","17","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943886","00","0","0","0","0","0","24572055","Olivier","Sarr","C","6-10","240","0","0","0","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943887","19","2","0","0","0","9","56677833","Cason","Wallace","G","6-3","195","2023","1","10","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943888","01","0","0","0","0","0","27924547","Lindy","Waters III","F","6-6","210","0","0","0","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943889","12","0","1","0","1","0","17896078","Aaron","Wiggins","G","6-5","190","2021","2","55","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943890","00","0","0","0","0","0","56677853","Keyontae","Johnson","F","6-4","230","2023","2","50","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943891","00","0","0","0","0","0","38017706","Jaylin","Williams","F","6-9","240","2022","2","34","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943892","00","0","0","0","0","0","480","Kenrich","Williams","G-F","6-6","210","0","0","0","21","West","Northwest","Oklahoma City","Thunder","Oklahoma City Thunder","OKC","1037613","2023-10-27","2023","Final","4","Final","false","105","108","6","21"
"13943893","34","6","1","2","0","27","70","Jaylen","Brown","G","6-6","223","2016","1","3","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943894","41","8","5","1","0","22","434","Jayson","Tatum","F","6-8","210","2017","1","3","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943895","30","9","1","3","1","17","378","Kristaps","Porzingis","F-C","7-2","240","2015","1","4","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943896","36","6","3","1","3","28","473","Derrick","White","G","6-4","190","2017","1","29","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943897","37","10","7","0","1","17","214","Jrue","Holiday","G","6-4","205","2009","1","17","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943898","00","0","0","0","0","0","17896094","Dalano","Banton","G","6-8","204","2021","2","46","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943899","14","5","0","0","0","2","666468","Oshae","Brissett","F","6-7","210","0","0","0","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943900","00","0","0","0","0","0","38017707","JD","Davison","G","6-1","195","2022","2","53","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943901","10","1","0","0","0","3","17896060","Sam","Hauser","F","6-7","217","0","0","0","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943902","25","10","2","0","1","0","219","Al","Horford","C-F","6-9","240","2007","1","3","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943903","00","0","0","0","0","0","261","Luke","Kornet","F-C","7-1","250","0","0","0","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943904","00","0","0","0","0","0","338","Svi","Mykhailiuk","G","6-7","205","2018","2","47","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943905","13","0","1","0","0","3","3547276","Payton","Pritchard","G","6-1","195","2020","1","26","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943906","00","0","0","0","0","0","3547279","Lamar","Stevens","F","6-7","230","0","0","0","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943907","00","0","0","0","0","0","56677864","Jordan","Walsh","G","6-6","205","2023","2","38","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943908","00","0","0","0","0","0","3547295","Nathan","Knight","F-C","6-8","253","0","0","0","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943909","00","0","0","0","0","0","17553967","Neemias","Queta","C","7-0","248","2021","2","39","2","East","Atlantic","Boston","Celtics","Boston Celtics","BOS","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943910","34","5","3","1","1","14","79","Jimmy","Butler","G-F","6-7","230","2011","1","30","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943911","21","9","2","1","0","9","285","Kevin","Love","F-C","6-8","251","2008","1","5","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943912","35","7","2","1","2","27","4","Bam","Adebayo","C-F","6-9","255","2017","1","14","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943913","40","6","6","1","0","28","666633","Tyler","Herro","G","6-5","195","2019","1","13","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943914","32","8","5","0","1","13","286","Kyle","Lowry","G","6-0","196","2006","1","24","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943915","13","4","1","0","1","2","74","Thomas","Bryant","C","6-10","248","2017","2","42","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943916","04","1","0","1","0","0","38017734","Jamal","Cain","F","6-6","191","0","0","0","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943917","00","0","0","0","0","0","3547257","R.J.","Hampton","G","6-4","175","2020","1","24","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943918","14","2","2","0","0","0","56677785","Jaime","Jaquez Jr.","G","6-6","225","2023","1","18","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943919","00","0","0","0","0","0","38017696","Nikola","Jovic","F","6-10","205","2022","1","27","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943920","00","0","0","0","0","0","666747","Caleb","Martin","F","6-5","205","0","0","0","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943921","24","1","0","0","0","9","397","Duncan","Robinson","F","6-7","215","0","0","0","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943922","00","0","0","0","0","0","39398582","Orlando","Robinson","C","6-10","235","0","0","0","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943923","23","2","3","3","1","9","19465585","Dru","Smith","G","6-3","203","0","0","0","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943924","00","0","0","0","0","0","3092","Haywood","Highsmith","","6-5","220","2018","0","0","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943925","00","0","0","0","0","0","391","Josh","Richardson","G-F","6-5","200","2015","2","40","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943926","00","0","0","0","0","0","38017736","Cole","Swider","F","6-8","220","0","0","0","16","East","Southeast","Miami","Heat","Miami Heat","MIA","1037612","2023-10-27","2023","Final","4","Final","false","119","111","2","16"
"13943927","32","6","1","0","1","27","666656","De'Andre","Hunter","F","6-8","221","2019","1","4","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943928","26","1","1","0","1","5","3547256","Saddiq","Bey","F","6-7","215","2020","1","19","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943929","28","13","2","0","1","13","83","Clint","Capela","C","6-10","256","2014","1","25","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943930","35","7","6","1","1","18","334","Dejounte","Murray","G","6-5","180","2016","1","29","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943931","35","3","12","3","0","18","490","Trae","Young","G","6-1","164","2018","1","5","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943932","26","1","3","1","0","16","53","Bogdan","Bogdanovic","G","6-5","225","2014","1","27","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943934","00","0","0","0","0","0","666564","Bruno","Fernando","F","6-9","240","2019","2","34","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943935","00","0","0","0","0","0","3547297","Trent","Forrest","G","6-4","210","0","0","0","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943936","08","2","0","0","0","6","38017689","AJ","Griffin","F","6-6","220","2022","1","16","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943937","00","0","0","0","0","0","56677806","Mouhamed","Gueye","F","6-10","210","2023","2","39","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943939","30","9","2","1","1","11","17896040","Jalen","Johnson","F","6-8","219","2021","1","20","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943974","00","0","0","0","0","0","666754","Garrison","Mathews","G","6-6","215","0","0","0","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943975","00","0","0","0","0","0","319","Patty","Mills","G","6-2","180","2009","2","55","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943976","20","2","1","2","1","6","3547244","Onyeka","Okongwu","F-C","6-10","240","2020","1","6","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943977","00","0","0","0","0","0","56677855","Seth","Lundy","G","6-4","220","2023","2","46","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943978","00","0","0","0","0","0","301","Wesley","Matthews","G-F","6-5","220","0","0","0","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943979","00","0","0","0","0","0","56677875","Miles","Norris","F",,,"0","0","0","1","East","Southeast","Atlanta","Hawks","Atlanta Hawks","ATL","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943980","34","3","6","1","0","26","666423","RJ","Barrett","F-G","6-6","214","2019","1","3","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943981","34","12","9","0","0","17","387","Julius","Randle","F","6-8","250","2014","1","7","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943982","38","13","1","4","4","7","399","Mitchell","Robinson","C","7-0","240","2018","2","36","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943983","25","1","1","0","0","6","17895858","Quentin","Grimes","G","6-5","210","2021","1","25","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943984","33","3","5","0","0","31","73","Jalen","Brunson","G","6-2","190","2018","2","33","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943985","00","0","0","0","0","0","19","Ryan","Arcidiacono","G","6-3","195","0","0","0","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943986","20","2","1","1","1","16","131","Donte","DiVincenzo","G","6-4","203","2018","1","17","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943987","00","0","0","0","0","0","160","Evan","Fournier","G-F","6-6","205","2012","1","20","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
"13943988","22","3","0","1","0","4","202","Josh","Hart","G","6-4","215","2017","1","30","20","East","Atlantic","New York","Knicks","New York Knicks","NYK","1037611","2023-10-27","2023","Final","4","Final","false","120","126","1","20"
